symbol,date,minute,event_class,direction,underlying_state,underlying_change,implied_change,ce_change_pct,pe_change_pct,option_pressure,ce_oi_change,pe_oi_change,ce_volume_accel,pe_volume_accel,ce_iv_change,pe_iv_change,ce_spread_change,next_reliable_minute,next_reliable_move,preceded_same_direction
SENSEX,2026-08-13,15:09,E_INCONCLUSIVE,,LIVE,-72.14999999999418,18.4825070000079,5.360934,-18.334892,-0.714025,0.0,0.0,1113580.0,1579580.0,4.00262,,0.089953,,,
SENSEX,2026-08-13,15:10,E_INCONCLUSIVE,,LIVE,55.2899999999936,-8.014328000004753,-6.297229,6.032837,0.403023,18620.0,-123380.0,-1167420.0,-1776740.0,-2.913785,,-0.08721300000000001,,,
SENSEX,2026-08-13,15:11,B_OPTIONS_MOVED_FIRST,-1,LIVE,3.2600000000093132,-17.566540999992867,-1.182796,22.218221,-0.665194,0.0,0.0,152700.0,491240.0,-0.17821,2.696218,0.002573999999999993,15:12,-7.730000000010477,
SENSEX,2026-08-13,15:13,E_INCONCLUSIVE,,LIVE,18.029999999998836,3.110932000010507,0.367261,1.271754,0.03581,-120140.0,-183040.0,-835080.0,-1009340.0,-0.790009,2.041873,0.10377900000000001,,,
SENSEX,2026-08-13,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-26.116022000001976,-20.006538,41.321499,-0.71583,0.0,0.0,551180.0,2572320.0,,1.501572,0.074216,15:30,218.48000000001048,False
SENSEX,2026-08-13,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,25.78476999999839,17.654271,-36.845778,-0.05629,143540.0,-292700.0,1028740.0,3826480.0,,-1.879624,-0.20025800000000002,15:30,218.48000000001048,True
SENSEX,2026-08-13,15:23,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-19.50326200001291,-19.313454,44.278607,0.308629,0.0,0.0,649060.0,-1176500.0,,0.729356,-0.025845000000000007,15:30,218.48000000001048,False
NIFTY,2026-08-14,15:14,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-12.399999999997817,-3.3540739999989455,-1.933514,2.195186,-0.156218,-216970.0,-33150.0,-123045.0,54990.0,0.361108,-0.636817,-0.063829,,,
NIFTY,2026-08-14,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.25669100000232,3.601695,-2.973882,0.413708,-71305.0,-97305.0,289185.0,251420.0,0.257383,-0.315371,0.06345999999999999,15:29,11.150000000001455,True
SENSEX,2026-08-14,15:01,C_BOTH_MOVED_TOGETHER,1,LIVE,18.45999999999185,19.595461999997497,2.910818,-2.145367,-0.002519,0.0,0.0,-6180.0,-3020.0,0.065335,0.069862,-0.042455999999999994,,,
SENSEX,2026-08-14,15:02,E_INCONCLUSIVE,,LIVE,15.710000000006403,6.0417860000015935,0.77566,-0.762301,0.35387,3940.0,-4280.0,-11280.0,-8100.0,-0.113022,0.080592,0.079315,,,
SENSEX,2026-08-14,15:08,B_OPTIONS_MOVED_FIRST,1,LIVE,14.369999999995343,25.92004199999792,3.745603,-2.925224,0.608377,0.0,0.0,17160.0,25920.0,0.169953,-0.065857,-0.023758,15:09,-2.2700000000040745,
SENSEX,2026-08-14,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,15.51661299999978,2.801177,-1.088951,0.310817,0.0,0.0,3580.0,2500.0,0.266884,-0.155333,-0.046306000000000014,15:30,78.14999999999418,True
NIFTY,2026-08-17,15:02,C_BOTH_MOVED_TOGETHER,1,LIVE,9.549999999999272,7.743953000001056,6.99888,-6.405817,0.279854,-34970.0,-83330.0,156650.0,-6045.0,-0.123548,0.513446,0.029071999999999987,,,
NIFTY,2026-08-17,15:03,E_INCONCLUSIVE,,LIVE,6.200000000000728,2.3893170000010286,2.721088,-2.478727,0.642643,92885.0,6695.0,296335.0,-51610.0,-0.201906,0.462306,-0.008316999999999963,,,
NIFTY,2026-08-17,15:14,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-17.849999999998545,-2.6969830000016373,-2.55,2.142052,-0.606906,-220675.0,-146900.0,-284505.0,252655.0,0.437419,-0.895885,0.10785,,,
NIFTY,2026-08-17,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,CLOSING_STATE_UNCERTAIN,,-12.439820999999938,-7.919255,14.790837,-0.822519,-253500.0,-860600.0,1689675.0,3156725.0,-0.927286,,0.181988,,,
SENSEX,2026-08-17,15:02,B_OPTIONS_MOVED_FIRST,1,LIVE,9.879999999990105,31.71956599999976,4.749737,-5.116857,0.493004,-1560.0,1160.0,-5760.0,-3600.0,0.468169,-0.537408,-0.010905000000000026,15:03,37.870000000009895,True
SENSEX,2026-08-17,15:03,E_INCONCLUSIVE,,LIVE,37.870000000009895,9.36966399999801,1.098901,-1.659253,0.696741,0.0,0.0,16400.0,4800.0,-0.594578,0.77684,0.03592799999999999,,,
SENSEX,2026-08-17,15:12,A_UNDERLYING_MOVED_FIRST,1,LIVE,16.85000000000582,10.710120999996434,1.184854,-2.085106,0.42577,0.0,0.0,2260.0,2840.0,-0.041908,0.09066,0.015987999999999974,,,
SENSEX,2026-08-17,15:14,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-22.75,-12.854558999999426,-1.09127,2.210631,-0.386629,0.0,0.0,4560.0,15320.0,0.1189,-0.264675,-0.038038000000000016,,,
SENSEX,2026-08-17,15:15,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-18.870000000009895,0.14879200000723358,0.257917,0.534629,-0.670547,0.0,0.0,73320.0,60780.0,0.449845,-0.282848,-0.057830999999999994,,,
SENSEX,2026-08-17,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-18.525911999997334,-3.457627,2.398871,-0.448894,-4880.0,-28180.0,27460.0,26820.0,-0.41684,0.27772,0.05383099999999999,15:29,-116.26999999998952,True
SENSEX,2026-08-17,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,CLOSING_STATE_UNCERTAIN,,-36.66194900000119,-4.226675,7.082722,-0.758123,-15260.0,-30600.0,98540.0,116680.0,1.319531,-1.622947,-0.091163,,,
NIFTY,2026-08-19,15:04,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.799999999999272,-5.336255000001984,-1.948504,2.820258,0.049182,-76245.0,19630.0,-281125.0,-96720.0,0.051958,0.059745,0.004609000000000002,,,
NIFTY,2026-08-19,15:06,C_BOTH_MOVED_TOGETHER,-1,LIVE,-7.349999999998545,-8.239953000000241,-3.582555,3.629507,-0.649926,-102895.0,-14560.0,224120.0,221650.0,-0.110679,0.034558,0.086563,,,
NIFTY,2026-08-19,15:15,B_OPTIONS_MOVED_FIRST,-1,LIVE,-2.100000000002183,-6.821997999999439,-2.85205,2.739411,-0.32699,-41145.0,-266565.0,310765.0,25740.0,-0.16274,0.135461,-0.157284,15:29,29.75,False
NIFTY,2026-08-19,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.5856260000000475,2.180436,-2.844141,0.524306,-76440.0,-28145.0,216320.0,206765.0,0.223972,-0.242939,0.038301,15:29,29.75,True
NIFTY,2026-08-19,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,5.017721000000165,1.375786,-3.012048,0.395496,-75270.0,-10985.0,137280.0,152295.0,0.132369,-0.243079,-0.1583,15:29,29.75,True
NIFTY,2026-08-19,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,CLOSING_STATE_UNCERTAIN,,-6.136828000002424,-3.276464,2.747253,0.004019,-138515.0,-95420.0,120965.0,12805.0,-1.533525,1.393883,0.122892,15:30,29.75,False
SENSEX,2026-08-19,15:02,C_BOTH_MOVED_TOGETHER,1,LIVE,23.289999999993597,16.188978999998653,4.621027,-3.131898,0.720467,-112760.0,107400.0,325900.0,174160.0,-0.176326,0.537853,-0.197759,,,
SENSEX,2026-08-19,15:04,B_OPTIONS_MOVED_FIRST,-1,LIVE,-6.680000000007567,-15.667905000009341,-3.528037,4.259991,0.388179,0.0,0.0,-268360.0,-175600.0,-0.253414,0.194564,-0.038185000000000024,15:05,-10.19999999999709,
SENSEX,2026-08-19,15:06,C_BOTH_MOVED_TOGETHER,-1,LIVE,-27.589999999996508,-22.95346000000427,-6.25632,4.966171,-0.658487,0.0,0.0,194660.0,260720.0,0.027353,-0.354359,0.04383500000000001,,,
SENSEX,2026-08-19,15:13,A_UNDERLYING_MOVED_FIRST,1,LIVE,28.779999999998836,3.9217219999991357,0.777429,-1.118568,0.529589,-105680.0,-65160.0,-39940.0,-90380.0,-0.448742,0.569222,-0.0021280000000000188,,,
SENSEX,2026-08-19,15:15,B_OPTIONS_MOVED_FIRST,-1,LIVE,5.559999999997672,-28.808433999991394,-7.274503,7.724969,-0.562875,0.0,0.0,329400.0,41360.0,-0.971512,0.946201,-0.08423899999999998,15:30,1.6299999999901047,
NIFTY,2026-08-20,15:01,C_BOTH_MOVED_TOGETHER,-1,LIVE,-6.5,-5.665107000000717,-3.581337,3.066967,-0.595363,163670.0,-41210.0,457795.0,249340.0,-0.072125,-0.110953,0.009367999999999987,,,
NIFTY,2026-08-20,15:06,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-5.149999999997817,-1.7220280000001367,-1.206399,0.485175,-0.420916,-9230.0,-88010.0,235300.0,172120.0,0.02384,-0.143003,0.213011,,,
NIFTY,2026-08-20,15:12,B_OPTIONS_MOVED_FIRST,1,LIVE,2.3000000000029104,5.785299999999552,2.759967,-3.725744,0.093012,32565.0,-79690.0,-77870.0,8710.0,0.146064,-0.191961,0.049766000000000005,15:13,6.799999999999272,True
NIFTY,2026-08-20,15:13,E_INCONCLUSIVE,,LIVE,6.799999999999272,3.303007999998954,1.275095,-2.364956,0.5024,-94445.0,-83850.0,-2860.0,-22100.0,-0.191077,0.230503,0.05084399999999997,,,
NIFTY,2026-08-20,15:15,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-7.80000000000291,2.106393999998545,1.373183,-0.806668,0.302923,-28600.0,-38545.0,11635.0,71760.0,0.331176,-0.384098,0.050203,,,
SENSEX,2026-08-20,15:01,C_BOTH_MOVED_TOGETHER,-1,LIVE,-50.80999999999767,-31.665020000000368,-19.404762,27.272727,-0.756331,0.0,0.0,908720.0,1611760.0,1.993348,-1.081608,0.003734000000000015,,,
SENSEX,2026-08-20,15:03,E_INCONCLUSIVE,,LIVE,-17.779999999998836,7.583199000000604,1.89978,-10.134841,-0.646974,0.0,0.0,-642060.0,-1223880.0,1.747313,-1.984436,-0.16622499999999998,,,
SENSEX,2026-08-20,15:04,A_UNDERLYING_MOVED_FIRST,1,LIVE,23.40000000000873,-5.3913810000085505,-2.242637,5.033882,0.58392,0.0,0.0,-319740.0,-1137420.0,-1.445807,1.830285,0.05651900000000001,,,
SENSEX,2026-08-20,15:06,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-16.210000000006403,-10.516900000002352,-8.713178,4.252632,-0.547436,0.0,0.0,1191720.0,3108100.0,1.026126,-0.866552,-0.03833900000000001,,,
SENSEX,2026-08-20,15:07,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-41.99000000000524,-4.237508999998681,-2.105978,6.421648,-0.771815,88800.0,-888240.0,-1445260.0,-2270500.0,2.60286,-1.932427,-0.132946,,,
SENSEX,2026-08-20,15:08,A_UNDERLYING_MOVED_FIRST,1,LIVE,36.01000000000931,1.0345220000017434,-0.312283,-1.973435,-0.657906,0.0,0.0,-473700.0,-1339220.0,-2.370489,1.956587,0.070048,,,
SENSEX,2026-08-20,15:09,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-15.919999999998254,6.158744000000297,2.923773,-7.975223,0.382224,0.0,0.0,608840.0,1888320.0,1.376463,-1.526913,0.12934,,,
SENSEX,2026-08-20,15:10,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-30.020000000004075,-8.140935000003083,-2.705445,11.779554,-0.312153,81980.0,-622200.0,-935080.0,-1415180.0,1.589118,-0.977524,-0.268664,,,
SENSEX,2026-08-20,15:11,E_INCONCLUSIVE,,LIVE,29.360000000000582,-15.640886000008322,-12.895377,9.672563,-0.750215,0.0,0.0,1217680.0,982760.0,-2.904909,2.665713,0.24971700000000002,,,
SENSEX,2026-08-20,15:12,E_INCONCLUSIVE,,LIVE,-50.29000000000815,4.085499000007985,4.389465,0.446122,-0.703844,0.0,0.0,183900.0,71000.0,3.755886,-4.070617,-0.166329,,,
SENSEX,2026-08-20,15:13,B_OPTIONS_MOVED_FIRST,1,LIVE,9.470000000001164,20.159560000000056,17.240061,-14.793304,0.65426,-69520.0,-1167900.0,1160760.0,-46580.0,-2.107518,0.066679,0.042725999999999986,15:14,-0.6299999999901047,
SENSEX,2026-08-20,15:15,E_INCONCLUSIVE,,LIVE,20.269999999989523,-1.8897970000107307,-0.033659,2.534653,0.608441,0.0,0.0,-377760.0,-297580.0,-1.165595,1.638706,-0.06722700000000004,,,
SENSEX,2026-08-20,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,33.48526399998809,18.344519,-26.901874,0.757971,0.0,0.0,-59980.0,2855700.0,1.544892,-2.287138,-0.17226100000000003,15:30,52.43000000000757,True
SENSEX,2026-08-20,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-21.991169999993872,-16.572149,15.987934,0.106871,-142680.0,-389000.0,-1353820.0,-2943740.0,-1.655557,1.048068,0.17609100000000003,15:30,52.43000000000757,False
SENSEX,2026-08-20,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-23.840674999999464,-21.948446,19.567138,-0.711289,200100.0,-226580.0,2810200.0,4004900.0,-1.792105,1.386612,-0.011855999999999978,15:30,52.43000000000757,False
SENSEX,2026-08-20,15:24,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-17.3149459999986,-21.898305,13.872621,-0.651835,979780.0,-620160.0,1371400.0,1349780.0,-1.018657,1.191833,-0.059558,15:30,52.43000000000757,False
SENSEX,2026-08-20,15:25,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,43.05922599999758,66.40625,-32.658309,0.655153,0.0,0.0,737980.0,883380.0,2.398078,-3.20303,0.383086,15:30,52.43000000000757,True
SENSEX,2026-08-20,15:27,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,43.4845789999963,92.446634,-46.30102,0.606266,0.0,0.0,1402400.0,3374320.0,3.528178,-2.30712,0.3670770000000001,15:30,52.43000000000757,True
SENSEX,2026-08-21,15:03,A_UNDERLYING_MOVED_FIRST,1,LIVE,18.55999999999767,-2.4724570000107633,-0.419207,0.144196,0.466979,0.0,0.0,18820.0,17480.0,-0.245127,0.184858,-0.12681900000000002,,,
SENSEX,2026-08-21,15:09,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-15.309999999997672,-8.95451700000558,-0.903538,1.508886,-0.036846,0.0,0.0,1860.0,-720.0,0.110291,0.038403,0.15456699999999998,,,
SENSEX,2026-08-21,15:11,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-22.570000000006985,-11.304429999989225,-1.603489,1.325353,-0.61375,0.0,0.0,-3560.0,4400.0,0.13149,-0.178527,0.13183299999999998,,,
NIFTY,2026-08-25,15:02,B_OPTIONS_MOVED_FIRST,1,LIVE,2.2000000000007276,5.2905920000011974,7.779886,-13.305174,-0.501134,585065.0,373165.0,-400985.0,-360230.0,0.336687,-0.633328,-0.027393999999999974,15:03,5.400000000001455,True
NIFTY,2026-08-25,15:03,E_INCONCLUSIVE,,LIVE,5.400000000001455,4.440250999999989,0.528169,-18.026797,0.697081,-542490.0,637130.0,3726970.0,4532580.0,-0.882688,-0.452387,-0.0018500000000000183,,,
NIFTY,2026-08-25,15:05,B_OPTIONS_MOVED_FIRST,-1,LIVE,-1.8499999999985448,-6.122168000001693,-14.146341,14.285714,0.287115,-80080.0,903955.0,-1717560.0,-424125.0,-1.120202,0.370167,0.053584999999999994,15:06,-0.2000000000007276,
NIFTY,2026-08-25,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,6.549999999999272,6.328293000002304,17.811935,-11.287758,0.633713,-443040.0,-436085.0,514930.0,-888225.0,0.689975,0.382942,-0.208172,,,
NIFTY,2026-08-25,15:13,C_BOTH_MOVED_TOGETHER,-1,LIVE,-5.55000000000291,-7.721886999999697,-14.146707,26.900585,0.587402,-667225.0,431340.0,-2793180.0,-2236195.0,-0.770429,0.679661,-0.12503299999999998,,,
NIFTY,2026-08-25,15:17,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,7.265578999998979,12.917595,-24.287856,0.423839,290680.0,-103545.0,-3243695.0,-553995.0,1.188805,-1.64977,-0.050956999999999975,15:28,74.5,True
SENSEX,2026-08-25,15:01,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-18.230000000010477,-3.1812440000067,-0.866235,0.065595,-0.435609,0.0,0.0,-25100.0,5740.0,0.237451,-0.549791,-0.08926999999999999,,,
SENSEX,2026-08-25,15:04,B_OPTIONS_MOVED_FIRST,1,LIVE,7.110000000000582,16.120525000005728,3.194292,-3.136821,0.654891,0.0,0.0,-9580.0,5860.0,0.180288,-0.066762,-0.200983,15:05,3.8500000000058208,
SENSEX,2026-08-25,15:05,B_OPTIONS_MOVED_FIRST,-1,LIVE,3.8500000000058208,-15.065419000005932,-3.840017,1.952567,0.324588,-11660.0,1820.0,-21480.0,-12680.0,-0.417481,0.442879,0.15911499999999998,15:06,-7.830000000001746,
SENSEX,2026-08-25,15:11,A_UNDERLYING_MOVED_FIRST,1,LIVE,36.61000000000058,-0.22289199999067932,0.71136,0.676501,0.625092,0.0,0.0,6760.0,680.0,-0.562005,1.480017,-0.0015229999999999966,,,
SENSEX,2026-08-25,15:13,B_OPTIONS_MOVED_FIRST,1,LIVE,2.6000000000058208,17.806307999999262,3.966995,-3.485714,0.704089,-5940.0,-3440.0,-5860.0,18940.0,0.346561,-0.316217,0.05055500000000002,15:14,-10.369999999995343,
SENSEX,2026-08-25,15:15,C_BOTH_MOVED_TOGETHER,-1,LIVE,-17.880000000004657,-34.16877899999963,-7.297433,6.820178,-0.728929,0.0,0.0,173300.0,59340.0,-0.378924,0.191223,-0.0011150000000000326,,,
SENSEX,2026-08-25,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,34.059605999995256,7.003257,-6.740957,-0.153784,-48940.0,5800.0,-164540.0,-54420.0,0.709598,-0.953911,0.043828000000000034,15:30,126.14999999999418,True
SENSEX,2026-08-25,15:19,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,22.90583799999149,6.215666,-3.3519,0.403558,0.0,0.0,82240.0,11200.0,0.656938,-0.535074,0.12694299999999997,15:30,126.14999999999418,True
SENSEX,2026-08-25,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,29.116683000000194,4.569786,-7.391967,0.534242,-9980.0,5240.0,10060.0,25860.0,0.503649,-1.333083,0.20162,15:30,126.14999999999418,True
SENSEX,2026-08-25,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,20.363360999996075,3.898596,-4.521977,0.364686,0.0,0.0,6780.0,9060.0,0.457939,-0.972522,-0.008338000000000012,15:30,126.14999999999418,True
NIFTY,2026-08-27,15:03,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-6.849999999998545,-3.4130069999991974,-1.469045,1.804186,-0.094882,-73515.0,-5525.0,-55575.0,34060.0,0.139309,-0.228441,0.10806099999999999,,,
NIFTY,2026-08-27,15:05,C_BOTH_MOVED_TOGETHER,-1,LIVE,-5.099999999998545,-6.716683999999077,-2.748299,3.898226,-0.731637,-30095.0,22685.0,72605.0,64545.0,-0.053378,0.127896,-0.04826999999999998,,,
NIFTY,2026-08-27,15:08,B_OPTIONS_MOVED_FIRST,1,LIVE,3.599999999998545,5.606536999999662,2.479815,-3.368329,0.031896,-51220.0,4485.0,-155285.0,-101660.0,0.00404,-0.046881,0.13561299999999998,15:09,-2.399999999997817,
NIFTY,2026-08-27,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,10.321366000000125,4.060462,-6.201058,0.466368,5070.0,-2470.0,50180.0,42575.0,0.319108,-0.779742,-0.05979000000000001,15:28,-42.20000000000073,False
NIFTY,2026-08-27,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-21.041596999999456,-8.49387,12.91265,-0.598593,-31265.0,1885.0,152230.0,175630.0,-0.817529,0.97619,0.079155,15:28,-42.20000000000073,True
NIFTY,2026-08-27,15:25,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-7.047040999997989,-1.914223,5.18856,-0.440064,-40430.0,-71240.0,275730.0,689715.0,-0.164722,0.434131,-0.044678999999999996,15:28,-42.20000000000073,True
NIFTY,2026-08-27,15:26,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-5.253244999999879,-3.409091,1.948989,-0.525657,39585.0,-150605.0,-8450.0,-400855.0,-0.286878,0.206071,0.10927699999999999,15:28,-42.20000000000073,True
NIFTY,2026-08-27,15:27,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-15.015837000002648,-7.647059,6.608449,-0.592718,-44850.0,-55380.0,226980.0,60385.0,-0.662273,0.603965,-0.029972999999999972,15:28,-42.20000000000073,True
SENSEX,2026-08-27,15:01,A_UNDERLYING_MOVED_FIRST,1,LIVE,25.389999999999418,-6.763598000005004,-3.091398,4.533061,0.801244,0.0,0.0,1516520.0,768420.0,-1.68686,2.487164,-0.26024099999999994,,,
SENSEX,2026-08-27,15:02,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-15.639999999999418,-9.917183999990812,-8.016644,3.684382,0.557226,-406180.0,166420.0,-1817040.0,-1203940.0,0.002059,-0.829482,-0.15676600000000002,,,
SENSEX,2026-08-27,15:03,C_BOTH_MOVED_TOGETHER,-1,LIVE,-44.7899999999936,-45.53838800000085,-26.688782,26.415094,-0.760126,0.0,0.0,526320.0,920040.0,-0.547351,-1.501672,0.126185,,,
SENSEX,2026-08-27,15:04,E_INCONCLUSIVE,,LIVE,27.860000000000582,12.309213999993517,9.666804,-4.427861,-0.659811,0.0,0.0,-332600.0,-474140.0,-0.547577,2.150909,0.05326299999999998,,,
SENSEX,2026-08-27,15:06,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-23.30000000000291,-14.340427999995882,-8.140814,7.865169,-0.3383,0.0,0.0,-48000.0,-121860.0,0.471037,0.367041,0.17918,,,
SENSEX,2026-08-27,15:07,A_UNDERLYING_MOVED_FIRST,-1,LIVE,-21.239999999990687,-10.46429000000353,-9.151341,0.442834,-0.809564,17460.0,-935840.0,1351320.0,2386160.0,0.170503,-1.281081,-0.10651899999999997,,,
SENSEX,2026-08-27,15:08,A_UNDERLYING_MOVED_FIRST,1,LIVE,16.40999999998894,6.333706000004895,-3.219512,-15.511022,-0.434182,0.0,0.0,-404440.0,-681400.0,-1.43526,-0.053206,0.11054299999999995,,,
SENSEX,2026-08-27,15:11,C_BOTH_MOVED_TOGETHER,1,LIVE,19.94999999999709,16.85999300000549,19.243193,-2.259492,0.60069,0.0,0.0,447000.0,226020.0,0.576702,1.984162,0.06903999999999999,,,
SENSEX,2026-08-27,15:12,E_INCONCLUSIVE,,LIVE,-45.669999999998254,-13.766838000010466,-7.940866,10.51669,0.223358,0.0,0.0,-278900.0,-789520.0,1.575487,-2.084811,0.011577000000000004,,,
SENSEX,2026-08-27,15:13,E_INCONCLUSIVE,,LIVE,21.110000000000582,-10.040217999994638,-6.83643,2.730658,-0.558036,-116420.0,-268080.0,1294800.0,2912180.0,-2.487513,1.973666,-0.07493,,,
SENSEX,2026-08-27,15:15,B_OPTIONS_MOVED_FIRST,1,LIVE,-0.34999999999126885,59.00958399999945,53.491686,-25.395153,0.749479,0.0,0.0,1695860.0,1060620.0,4.033739,,0.05627300000000002,15:30,-249.32000000000698,False
SENSEX,2026-08-27,15:16,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-20.565242999990005,-11.853915,13.135593,0.595974,-783800.0,-228460.0,-92500.0,-53500.0,-1.27789,,-0.02860299999999999,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:18,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,18.38473299999896,9.267913,-11.742892,-0.423029,-142760.0,5480.0,-644560.0,373080.0,0.812474,,-0.33795,15:30,-249.32000000000698,False
SENSEX,2026-08-27,15:20,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-72.23992100000032,-35.702479,56.379037,-0.612049,0.0,0.0,1672700.0,3531480.0,-5.364316,3.343708,0.465864,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:21,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-37.991022000001976,-17.866324,31.381178,-0.695818,899940.0,-1416320.0,4140920.0,2893180.0,-1.752584,2.979587,-0.14522999999999997,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:22,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,19.36009099999501,8.881064,-15.691832,-0.587704,0.0,0.0,-3090240.0,-4697640.0,0.741249,-1.906922,-0.26665400000000006,15:30,-249.32000000000698,False
SENSEX,2026-08-27,15:25,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-36.29018100000394,-17.061224,16.251126,-0.652318,0.0,0.0,1486480.0,2928340.0,-3.625274,1.831614,-0.49720700000000007,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:26,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-18.96567600000708,-43.031496,-22.50646,-0.613225,173160.0,-1428060.0,675500.0,-1621480.0,283.874244,-2.977248,1.2841669999999998,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:27,D_UNDERLYING_STALE_OPTIONS_MOVED,-1,STALE,,-303.5151489999989,-81.76322,530.413625,-0.729077,0.0,0.0,154760.0,2899480.0,,11.517809,1.417087,15:30,-249.32000000000698,True
SENSEX,2026-08-27,15:28,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,30.134479000000283,38.145195,-28.213045,-0.726592,0.0,0.0,1917340.0,-665920.0,,-2.942285,0.22170000000000023,15:30,-249.32000000000698,False
SENSEX,2026-08-27,15:29,D_UNDERLYING_STALE_OPTIONS_MOVED,1,STALE,,56.30938600000809,-32.610939,-61.982898,-0.696153,598000.0,-585220.0,983220.0,465920.0,,-10.614722,-1.0152230000000002,15:30,-249.32000000000698,False
NIFTY,2026-08-28,15:02,C_BOTH_MOVED_TOGETHER,-1,LIVE,-5.799999999999272,-13.354808000000048,-6.460099,7.706422,-0.70407,-57200.0,82225.0,410020.0,277550.0,-0.293948,0.333918,0.07461300000000001,,,
NIFTY,2026-08-28,15:06,B_OPTIONS_MOVED_FIRST,1,LIVE,1.7000000000007276,8.277971999999863,3.681931,-5.300267,0.489534,-45955.0,-37830.0,63050.0,413985.0,0.236064,-0.500179,-0.06847400000000001,15:07,-0.5,
NIFTY,2026-08-28,15:09,C_BOTH_MOVED_TOGETHER,1,LIVE,8.700000000000728,12.90299099999902,7.481371,-6.741287,0.699359,-98930.0,10790.0,1353235.0,1031225.0,0.176324,-0.016083,0.043014,,,
NIFTY,2026-08-28,15:12,C_BOTH_MOVED_TOGETHER,1,LIVE,25.549999999999272,28.352985000001354,16.678445,-14.714715,0.79767,-242710.0,715.0,2316080.0,885235.0,0.105543,0.335653,0.029057,,,
NIFTY,2026-08-28,15:13,B_OPTIONS_MOVED_FIRST,-1,LIVE,-3.350000000002183,-8.839851000000635,-5.148242,3.53836,0.746353,-1258790.0,-208780.0,-2036905.0,-1575275.0,-0.406961,0.077335,3.0000000000002247e-05,15:14,-3.099999999998545,
