signal_id,market,session_date,signal_minute,direction,side,strike,contract,confidence,market_state,market_lookback_pct,strike_band,strike_distance,strike_distance_pct,underlying_at_signal,underlying_at_exit,und_move_to_exit_pct,und_pre_1m_pct,und_pre_3m_pct,und_pre_5m_pct,opt_pre_5m_pct,premium_position_in_range,und_1m_pct,und_3m_pct,und_5m_pct,und_10m_pct,opt_1m_pct,opt_3m_pct,opt_5m_pct,opt_10m_pct,opt_mid_1m_pct,opt_mid_3m_pct,opt_mid_5m_pct,opt_mid_10m_pct,und_direction_ok_1m,und_direction_ok_3m,und_direction_ok_5m,und_direction_ok_10m,opt_profitable_1m,opt_profitable_3m,opt_profitable_5m,opt_profitable_10m,quadrant_1m,quadrant_3m,quadrant_5m,quadrant_10m,response_ratio_5m,response_ratio_10m,theoretical_elasticity_5m,response_efficiency_5m,response_efficiency_10m,response_gap_5m,entry_ask,entry_bid,entry_ltp,entry_mid,entry_spread,entry_spread_pct,entry_delta,entry_gamma,entry_theta,entry_vega,entry_iv,greeks_status,iv_1m,iv_3m,iv_5m,iv_10m,iv_change_to_exit_pct,iv_state,exit_minute,exit_bid,exit_ask,exit_ltp,exit_spread,exit_reason,hold_minutes,entry_spread_cost,exit_spread_cost,mid_to_mid_per_unit,ask_to_bid_per_unit,execution_friction_per_unit,theta_estimate_per_unit,mfe_per_unit,mae_per_unit,final_pnl_per_unit,final_pnl,final_pnl_pct,loss_reason,loss_note,version,config_hash
SEN-2026-09-16-1119-2f8603,SENSEX,2026-09-16,11:19,BUY_PE,PE,74400.0,SENSEX 74400 PE,STRONG,RANGE,-0.0482,ATM,12.58,0.0169,74387.42,74394.48,0.00949085208224411,-0.030976823557226436,-0.04803611563441869,-0.02529357752791565,2.9071054379103987,100.0,-0.015042866119032395,-0.04757524861058418,0.019438770695376185,-0.1143069621180555,3.238286287433733,3.2526149878206114,-1.0746525290156184,9.915460667717445,3.4272603427260475,3.463110346311048,-0.8890800889079993,10.145551014555119,,True,,True,True,True,False,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,88.76,104.62,,0.848,1.1446,348.95,348.4,348.6,348.67499999999995,0.5500000000000114,0.15774001577400484,-0.49039,0.00045,-116.3312,18.44074,19.335393047204864,VALID,19.713129358995435,19.14196223467051,19.55529766275733,18.920221563305507,-2.9273409647440123,IV_HEADWIND,11:23,333.3,334.15,334.4,0.8499999999999659,SIGNAL_FLIP,4,0.2750000000000057,0.42499999999998295,-14.949999999999932,-15.65,0.7000000000000686,-1.2408661333333333,60.45,-78.95,-15.65,-313.0,-4.485,IV_HEADWIND,The underlying moved as expected but IV fell -2.93% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1126-4e7881,SENSEX,2026-09-16,11:26,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,TRENDING_DOWN,-0.1311,ATM,-25.58,0.0344,74325.58,74354.55,0.03897715968042384,-0.057148174324253086,-0.09261439827255219,-0.0428470910241135,3.73905498146248,100.0,0.005825719758933258,-0.031200563789750887,-0.013535044058852513,-0.016225907688843695,-1.610942249240125,1.504559270516714,-2.3708206686930127,0.6686930091185376,-1.4295490837198659,1.6956885407953908,-2.182343548019148,0.8592502471295097,,True,,,False,True,False,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,,106.64,,,-3.6256,329.0,328.55,329.0,328.775,0.44999999999998863,0.13687172078168616,-0.4717,0.00044,-117.17239,18.35368,19.428751993325207,VALID,19.160498764907434,19.03052546969014,18.69179604117732,19.217199039891625,1.1967761080716326,IV_TAILWIND,11:33,321.1,321.5,321.05,0.39999999999997726,SIGNAL_FLIP,7,0.22499999999999432,0.19999999999998863,-7.474999999999966,-7.9,0.42500000000003446,-2.187217946666667,26.15,-98.25,-7.9,-158.0,-2.401,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (+0.04% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1134-e0680d,SENSEX,2026-09-16,11:34,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,RANGE,-0.0883,ATM,-36.2,0.0487,74336.2,74344.51,0.01117894108119284,-0.024679054610653714,0.027827296370923616,0.04550324693458403,-2.609540900254231,75.1,-0.016842399799833832,-0.04654529018162251,0.004910124542293972,0.004694886206189231,-0.7360834227879264,3.189694832080962,-3.6957521852476645,-3.0363441190001637,-0.4836852207293805,3.4625719769673635,-3.45489443378119,-2.802303262955854,,True,,,False,True,False,False,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,,107.01,,,-2.9295,326.05,325.2,326.35,325.625,0.8500000000000227,0.2610364683301413,-0.46876,0.00044,-117.85671,18.30894,19.494746412142852,VALID,19.07575914339653,19.20255801843961,18.932094788695935,19.108683119193497,-3.0444264764045865,IV_HEADWIND,11:43,310.9,311.75,311.0,0.8500000000000227,SIGNAL_FLIP,9,0.42500000000001137,0.42500000000001137,-14.300000000000011,-15.15,0.849999999999989,-2.8285610400000003,29.1,-95.3,-15.15,-303.0,-4.647,IV_HEADWIND,The underlying moved as expected but IV fell -3.04% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1145-a34562,SENSEX,2026-09-16,11:45,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,RANGE,0.0004,ATM,-23.97,0.0323,74323.97,74323.49,-0.0006458212606187822,-0.021146173733037038,-0.02076960255670892,-0.014892034765828382,0.9519350811485678,63.6,-0.009633500470983308,-0.022913200142563477,0.00040363828789408097,-0.019441910866705707,1.7752392713800556,2.593393022537831,-2.8558196974374805,1.8524235875270147,2.040500850208677,2.797959499149795,-2.5892719121966303,2.1100633791930714,,True,,,True,True,False,True,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,,108.88,,,-2.5454,323.9,323.0,323.6,323.45,0.8999999999999773,0.2782501159375413,-0.47383,0.00045,-115.42925,18.27259,19.072360652423924,VALID,19.262588120668102,19.10275203915257,18.659111780947757,19.08227922228215,-0.691058660591082,IV_NEUTRAL,11:49,320.4,321.2,321.1,0.8000000000000114,SIGNAL_FLIP,4,0.44999999999998863,0.4000000000000057,-2.650000000000034,-3.5,0.8499999999999659,-1.2312453333333333,31.25,-93.15,-3.5,-70.0,-1.081,LATE_ENTRY,96% of the move around this signal happened in the 5 minutes BEFORE it (-0.01% before vs -0.00% after).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1153-9ac74d,SENSEX,2026-09-16,11:53,BUY_PE,PE,74300.0,SENSEX 74300 PE,STRONG,RANGE,-0.039,ATM,-15.5,0.0209,74315.5,74289.66,-0.034770673681797884,-0.05211538008923498,-0.011799644988109637,0.011519785365939806,-0.819548872180458,88.2,0.015151617091985873,-0.01979398644967255,-0.0413507276409308,-0.05897827505702276,-1.4843986670705949,1.0299909118448887,3.9533474704634823,7.588609512268995,-1.2735956333863965,1.2281100750511749,4.184671366841031,7.808354180880904,,,True,True,False,True,True,True,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,132.39,107.24,,1.235,-0.2497,330.1,329.45,330.3,329.775,0.6500000000000341,0.19710408611933414,-0.47587,0.00045,-117.67162,18.24105,19.376503280533743,VALID,19.26673978893351,19.109503379592056,19.185856442724816,19.488961419414412,-2.25768346957759,IV_HEADWIND,12:01,336.15,336.95,336.95,0.8000000000000114,POSITION_SIGNAL,8,0.32500000000001705,0.4000000000000057,6.774999999999977,6.05,0.7249999999999774,-2.5103278933333333,25.05,-99.35,6.05,121.0,1.833,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1202-856b7b,SENSEX,2026-09-16,12:02,BUY_PE,PE,74200.0,SENSEX 74200 PE,MODERATE,RANGE,-0.0951,NEAR_ATM,-83.53,0.1124,74283.53,74297.31,0.018550545457383133,-0.00825148479614075,0.002530907700629505,-0.0045095446194614985,1.4404852160727748,100.0,-0.015965854072902273,-0.002261604961413405,0.044693621856684906,0.07758112733738509,1.9074473378669763,-1.9406203350472602,-7.264886382484651,-8.59180626969646,2.167414050822134,-1.7854177047001973,-7.033715329679441,-8.370702541106107,,,False,False,True,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,107.9,110.43,,0.977,-2.098,301.45,300.65,300.7,301.04999999999995,0.8000000000000114,0.2657365886065476,-0.44756,0.00045,-117.91458,18.06663,19.422583021866163,VALID,19.488510067523908,19.134227578604225,19.106261102138724,19.477658627724153,-2.572310647661667,IV_HEADWIND,12:06,284.5,285.15,285.25,0.6499999999999773,SIGNAL_FLIP,4,0.4000000000000057,0.32499999999998863,-16.224999999999966,-16.95,0.7250000000000334,-1.25775552,5.75,-104.6,-16.95,-339.0,-5.623,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1213-5bd228,SENSEX,2026-09-16,12:13,BUY_CE,CE,74300.0,SENSEX 74300 CE,MODERATE,TRENDING_UP,0.1051,ATM,-49.72,0.0669,74349.72,74305.39,-0.05962362736537777,0.011514482690339606,0.01896802636475733,0.02994855467951516,4.366164180270238,100.0,0.035548217262947344,-0.05962362736537777,0.021385420146833343,0.011123108466318468,1.406343506882103,-5.475763016157993,-1.2268102932375722,1.5858767205266342,1.5566531956294105,-5.313575812004192,-1.0552312528064596,1.6988474779224871,True,False,True,,True,False,False,True,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_CORRECT_OPTION_LOSS,,,,121.15,,,-3.646,334.2,333.9,333.9,334.04999999999995,0.30000000000001137,0.0898069151324686,0.54432,0.00054,-117.17389,18.07777,16.124925779228192,VALID,15.652073419867929,16.461654059110813,15.464996452987759,16.242911227983804,2.0882470064847536,IV_TAILWIND,12:16,315.9,316.7,315.9,0.8000000000000114,POSITION_SIGNAL,3,0.15000000000000568,0.4000000000000057,-17.75,-18.3,0.5500000000000007,-0.93739112,93.0,-69.7,-18.3,-366.0,-5.476,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (-0.06% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1221-760f4d,SENSEX,2026-09-16,12:21,BUY_CE,CE,74300.0,SENSEX 74300 CE,MODERATE,RANGE,-0.0013,ATM,-53.79,0.0723,74353.79,74341.01,-0.017188094917554082,-0.008149559204345118,-0.015907888618425754,0.06513659372488884,6.149225418906117,84.7,-0.012669159164580923,-0.00879578566202691,-0.008499902963914056,-0.0032009128250087924,0.41654269562629487,-0.7289497173460414,-1.026480214221971,2.3356144004760386,0.6403574087862925,-0.5137751303052934,-0.811615785554735,2.5763216679076626,,,,,True,False,False,True,,,,,,,120.74,,,0.2147,336.1,335.4,335.4,335.75,0.7000000000000455,0.20848845867462262,0.54523,0.00054,-117.78598,18.03693,16.18595588789155,VALID,16.54668081420749,16.292171188953162,16.16334415438634,16.786134136624227,0.24808572853657632,IV_NEUTRAL,12:27,328.05,328.8,328.85,0.75,POSITION_SIGNAL,6,0.35000000000002274,0.375,-7.324999999999989,-8.05,0.7250000000000121,-1.88457568,91.1,-71.6,-8.05,-161.0,-2.395,LATE_ENTRY,79% of the move around this signal happened in the 5 minutes BEFORE it (+0.07% before vs -0.02% after).,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1228-1d5109,SENSEX,2026-09-16,12:28,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,RANGE,-0.0407,ATM,-35.37,0.0476,74335.37,74351.41,0.021577884121661263,-0.0075866604448869045,-0.030178403586660674,-0.03042040270320633,4.295503927795428,100.0,0.01216110177430764,0.021577884121661263,0.07541497405608888,0.05877417439370024,-1.7451168747998684,-5.075248158821653,-11.767531219980787,-8.74159462055716,-1.5224358974358974,-4.847756410256411,-11.586538461538453,-8.533653846153847,,False,False,False,False,False,False,False,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,153.64,145.19,111.6,1.377,1.301,-3.1705,312.3,311.7,311.65,312.0,0.6000000000000227,0.19230769230769962,-0.46839,0.00046,-115.65921,18.06039,18.90017508428358,VALID,18.958313739708306,18.51979768981818,18.327018477564113,18.56207368592542,-2.012560162903997,IV_HEADWIND,12:31,296.45,297.3,297.25,0.8500000000000227,SIGNAL_FLIP,3,0.30000000000001137,0.42500000000001137,-15.125,-15.85,0.7249999999999996,-0.92527368,32.15,-81.55,-15.85,-317.0,-5.075,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1243-decfc7,SENSEX,2026-09-16,12:43,BUY_CE,CE,74400.0,SENSEX 74400 CE,STRONG,RANGE,-0.0194,ATM,22.99,0.0309,74377.01,74387.05,0.013498794856109636,0.014213400560780418,0.006830534046920319,-0.0027561520675347473,3.214344736407213,53.8,0.029458027420036774,-0.022076714296525572,0.02007340709179835,0.02117589830513488,1.0396673064619322,-2.431222008957141,1.6314779270633288,-0.1599488163787588,1.2569049715795593,-2.2095909054519183,1.8653430469938503,0.0720518773517005,True,False,True,True,True,False,True,False,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_LOSS,,,120.14,,,-0.5464,312.6,311.95,312.6,312.275,0.6500000000000341,0.20814986790490247,0.50443,0.00051,-124.96195,18.05693,17.18487542336187,VALID,16.75048925310105,17.179604202818723,17.109784866407864,16.766258469936325,-5.441383194059736,IV_HEADWIND,12:51,301.4,301.9,301.95,0.5,POSITION_SIGNAL,8,0.32500000000001705,0.25,-10.625,-11.2,0.5749999999999993,-2.6658549333333332,54.9,-95.25,-11.2,-224.0,-3.583,IV_HEADWIND,The underlying moved as expected but IV fell -5.44% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1253-660b3c,SENSEX,2026-09-16,12:53,BUY_CE,CE,74400.0,SENSEX 74400 CE,STRONG,RANGE,0.0212,ATM,7.24,0.0097,74392.76,74371.53,-0.02853772329457319,0.01952183864526711,-0.0029168654369299816,0.0011022699502021764,-1.7604526878340216,70.5,0.013630358653179984,0.02082191869209482,0.013858875514246579,0.0008334144344286935,1.5500159795461883,2.3489932885906115,0.2876318312560033,-1.230425055928401,1.8079999999999925,2.6160000000000037,0.48,-0.9759999999999854,,True,,,True,True,True,False,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,,122.04,,,-1.2114,312.9,312.1,312.2,312.5,0.7999999999999545,0.25599999999998546,0.51266,0.00053,-122.59939,18.00631,16.766258469936325,VALID,16.789028865898,16.78857796592995,16.47821536158271,16.726312292448902,2.9394522419721536,IV_TAILWIND,13:00,309.75,310.3,309.7,0.5500000000000114,SIGNAL_FLIP,7,0.39999999999997726,0.2750000000000057,-2.4750000000000227,-3.15,0.6749999999999772,-2.2885219466666666,54.6,-95.55,-3.15,-63.0,-1.007,MOMENTUM_REVERSAL,"The underlying moved the right way first, then reversed (-0.03% by the exit).",12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1301-198f3d,SENSEX,2026-09-16,13:01,BUY_CE,CE,74400.0,SENSEX 74400 CE,STRONG,RANGE,0.0127,ATM,3.51,0.0047,74396.49,74454.85,0.07844456102700621,0.03356122968023705,-0.008843721099145163,-0.015804699075700288,0.5613159741171002,100.0,-0.00676107165808338,0.0011156440310581134,0.046440362979474376,0.10496462937968781,-2.6637757472510524,-2.369521449589603,1.7500387176707377,10.933870218367648,-2.4498023102566195,-2.139700751996289,1.9458872780835652,11.194666253197912,,,True,True,False,False,True,True,,,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,106.65,118.65,,0.899,-3.5642,322.85,322.1,322.0,322.475,0.75,0.23257616869524766,0.51429,0.00051,-126.05072,17.96751,17.242994690902698,VALID,16.961922815379385,16.863400013109995,16.628049299030895,16.937570763603365,-6.682652839813967,IV_HEADWIND,13:13,330.5,331.3,331.3,0.8000000000000114,POSITION_SIGNAL,12,0.375,0.4000000000000057,8.424999999999955,7.65,0.7749999999999542,-4.03362304,44.65,-105.5,7.65,153.0,2.37,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1315-648c26,SENSEX,2026-09-16,13:15,BUY_PE,PE,74400.0,SENSEX 74400 PE,MODERATE,RANGE,0.0009,ATM,-22.63,0.0304,74422.63,74429.26,0.008908580629292602,-0.0228775897149434,-0.03786392144505907,-0.08018006950640139,10.408921933085496,86.1,-0.011622808815018672,0.008908580629292602,0.036615206960570995,-0.06336782239488646,-0.7216663933081991,-5.838937182220768,-4.034771198950307,4.24799081515499,-0.48451999671512613,-5.584298267225096,-3.8268867537160327,4.451014207111772,,,False,True,False,False,False,True,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_CORRECT_OPTION_PROFITABLE,,70.24,115.82,,0.606,0.4138,304.85,304.0,304.75,304.425,0.8500000000000227,0.2792149133612623,-0.47375,0.00048,-113.75386,17.88116,18.366548343133843,VALID,18.05971203696734,17.60312895390585,18.443779577545605,17.865243548583457,-4.1565751765948535,IV_HEADWIND,13:18,287.05,287.8,287.75,0.75,SIGNAL_FLIP,3,0.42500000000001137,0.375,-17.0,-17.8,0.8000000000000007,-0.9100308800000001,92.35,-22.25,-17.8,-356.0,-5.839,IV_HEADWIND,The underlying moved as expected but IV fell -4.16% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1323-c5e6e4,SENSEX,2026-09-16,13:23,BUY_PE,PE,74400.0,SENSEX 74400 PE,STRONG,RANGE,-0.0463,ATM,-20.39,0.0274,74420.39,74337.94,-0.11078952958993778,-0.009203619535006027,-0.03961054067515654,-0.01191735615804234,3.9923458293467737,74.2,-0.030381458629819842,-0.06209319784538404,-0.10474279965476813,-0.12117646790079038,7.536764705882357,7.33622994652406,16.945187165775398,20.688502673796805,7.74506523921045,7.561057209769162,17.196386751421873,20.96018735362999,True,True,True,True,True,True,True,True,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,164.18,172.97,118.12,1.39,1.464,4.824,299.2,298.6,298.6,298.9,0.5999999999999659,0.20073603211775373,-0.47442,0.00049,-111.52637,17.84516,17.997855674072085,VALID,18.690660811181075,18.219485739932093,18.746922465007625,19.03334226081859,3.6886192869734242,IV_TAILWIND,13:32,349.5,350.2,350.15,0.6999999999999886,SIGNAL_FLIP,9,0.29999999999998295,0.3499999999999943,50.950000000000045,50.3,0.6500000000000483,-2.67663288,98.0,18.15,50.3,1006.0,16.811,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1334-64301a,SENSEX,2026-09-16,13:34,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,TRENDING_DOWN,-0.1248,ATM,-4.92,0.0066,74304.92,74273.27,-0.042594756847856345,-0.034023851136715674,-0.020546233802690862,-0.008101095208867058,2.8302651853053353,100.0,0.03473525037103555,0.03402197324214713,0.008021003185262028,-0.03725190741069773,-5.119722747321991,-0.945179584120983,1.7013232514177805,8.38059231253939,-4.889589905362776,-0.7255520504731897,1.9637223974763478,8.667192429022089,False,False,,True,False,False,True,True,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,112.96,,,2.8697,317.4,316.6,317.35,317.0,0.7999999999999545,0.25236593059935475,-0.48189,0.00048,-116.75143,17.78468,18.749577702973564,VALID,18.49484956674616,19.288116919775344,19.198536164266862,19.54211580809878,-1.5164186604205196,IV_HEADWIND,13:52,327.25,327.8,327.4,0.5500000000000114,POSITION_SIGNAL,18,0.39999999999997726,0.2750000000000057,10.524999999999977,9.85,0.6749999999999776,-5.60406864,27.05,-46.4,9.85,197.0,3.103,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1402-c11c6a,SENSEX,2026-09-16,14:02,BUY_CE,CE,74300.0,SENSEX 74300 CE,MODERATE,RANGE,0.0604,ATM,-18.16,0.0244,74318.16,74321.11,0.003969420125575081,0.025787695662126665,0.06704065270317384,0.02922077703578893,8.864289335812055,100.0,0.008665445969063722,0.0220403734430321,0.009688076238697364,-0.025767591662668624,0.6201550387596899,-0.9922480620155003,-4.961240310077519,-6.511627906976744,0.8150275556935496,-0.7374058837227178,-4.703873321431336,-6.287355429635955,,True,,False,True,False,False,False,,UNDERLYING_CORRECT_OPTION_LOSS,,UNDERLYING_WRONG_OPTION_LOSS,,,121.29,,,-5.879,322.5,321.65,322.5,322.075,0.8500000000000227,0.26391368470077553,0.52566,0.00053,-125.94353,17.63723,16.962132511766438,VALID,16.90201702009431,16.310306453116137,15.907579279785367,16.331394110689818,-4.754001422026336,IV_HEADWIND,14:06,308.65,309.45,309.5,0.8000000000000114,SIGNAL_FLIP,4,0.42500000000001137,0.4000000000000057,-13.025000000000034,-13.85,0.8249999999999655,-1.3433976533333332,11.3,-58.0,-13.85,-277.0,-4.295,IV_HEADWIND,The underlying moved as expected but IV fell -4.75% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1414-cb23ff,SENSEX,2026-09-16,14:14,BUY_CE,CE,74300.0,SENSEX 74300 CE,MODERATE,RANGE,0.0066,ATM,-27.2,0.0366,74327.2,74324.34,-0.0038478511231427822,0.003592353695338879,0.04541449543471347,0.05618865387653341,6.295316898404842,71.1,0.026934957861999474,0.025966268068759367,0.03440194168488385,-0.002233368134415789,3.2873636946760745,5.628608082103916,0.4490057729313589,-0.8980115458627362,3.5229917342107453,5.850252788700754,0.666078163871293,-0.7142283925848538,True,True,True,,True,True,True,False,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,UNDERLYING_CORRECT_OPTION_PROFITABLE,,,,126.89,,,-3.6993,311.8,311.25,311.15,311.525,0.5500000000000114,0.1765508386164871,0.53185,0.00056,-120.48316,17.5629,16.10404189996964,VALID,16.225201699182552,16.65434191937858,15.45390576041876,16.119426680318185,-1.178867302088164,IV_HEADWIND,14:20,304.85,305.35,305.8,0.5,SIGNAL_FLIP,6,0.2750000000000057,0.25,-6.4249999999999545,-6.95,0.5250000000000457,-1.92773056,22.0,-47.3,-6.95,-139.0,-2.229,IV_HEADWIND,The underlying moved as expected but IV fell -1.18% over the hold.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1423-8512ba,SENSEX,2026-09-16,14:23,BUY_CE,CE,74300.0,SENSEX 74300 CE,MODERATE,RANGE,0.0131,ATM,-34.26,0.0461,74334.26,74334.14,-0.00016143296508950704,-0.004963817269648044,0.013346906275922873,-0.040825865848572326,-3.8302043278293127,54.2,-0.011730795463627626,0.0009955032847643048,-0.03080679083910189,-0.026649891987890476,-3.2258064516129066,-2.442843720638901,-8.753523332289378,-6.232383338553095,-3.002744021952172,-2.2030576244609885,-8.506468051744413,-5.989807918463355,,,False,False,False,False,False,False,,,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,,124.79,,,-4.662,319.3,318.45,318.45,318.875,0.8500000000000227,0.2665621324970671,0.53533,0.00055,-122.42053,17.50899,16.34881250670099,VALID,16.119426680318185,15.980558703672815,15.503408491998078,15.932799862111558,-3.780901431634773,IV_HEADWIND,14:25,307.9,308.55,307.4,0.6500000000000341,SIGNAL_FLIP,2,0.42500000000001137,0.32500000000001705,-10.649999999999977,-11.4,0.7500000000000231,-0.6529094933333333,14.5,-54.8,-11.4,-228.0,-3.57,SIGNAL_FLIP,The underlying never moved the expected way and 12C flipped to the other side.,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1432-222384,SENSEX,2026-09-16,14:32,BUY_PE,PE,74300.0,SENSEX 74300 PE,MODERATE,RANGE,-0.0316,ATM,-14.47,0.0195,74314.47,74315.05,0.0007804671149531798,-0.0016954687789445943,0.005625062154928432,-0.009324366871443508,1.5921214608124816,85.6,-2.691265914171834e-05,-0.003135324789373787,-0.014465554285726588,0.0007804671149531798,-0.37126715092816054,-0.6295399515738462,0.9523809523809487,2.4374495560936276,-0.17772033282171784,-0.42006624121496444,1.1794167541804597,2.6415704014863732,,,,,False,False,True,True,,,,,,,114.84,,,-0.4818,309.75,309.2,309.2,309.475,0.5500000000000114,0.17772033282171784,-0.47823,0.00048,-118.93334,17.50431,18.77409153180177,VALID,18.73736627142088,18.65875506738578,18.739440901932465,19.298493429858766,2.7932211642235956,IV_TAILWIND,14:42,317.3,318.0,317.25,0.6999999999999886,POSITION_SIGNAL,10,0.2750000000000057,0.3499999999999943,8.174999999999955,7.55,0.6249999999999547,-3.1715557333333337,12.05,-38.75,7.55,151.0,2.437,,,12E-option-audit-v1,9d8fb5671d76d03c
SEN-2026-09-16-1443-4bb3cd,SENSEX,2026-09-16,14:43,BUY_PE,PE,74300.0,SENSEX 74300 PE,STRONG,RANGE,-0.018,ATM,-1.04,0.0014,74301.04,74317.9,0.022691472420844423,-0.018852170589953598,-0.001709233535275114,-0.009151120527797485,0.7888301648655045,88.9,0.0286940801905424,0.022691472420844423,0.040039816400954824,0.06705155136456635,-4.628616106333077,-7.365129007036751,-5.551211884284597,-7.14620797498046,-4.398528606089069,-7.192611724191914,-5.337716208812713,-6.942161696798939,False,False,False,False,False,False,False,False,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,UNDERLYING_WRONG_OPTION_LOSS,,103.53,113.13,,0.915,-0.8078,319.75,319.1,319.2,319.425,0.6499999999999773,0.20349064725678243,-0.48637,0.00048,-120.39202,17.46383,18.941160669855936,VALID,18.87561205586323,18.19449211360828,18.875507456085938,19.201830351939556,-3.9420422500081918,IV_HEADWIND,14:46,296.2,296.7,296.7,0.5,POSITION_SIGNAL,3,0.32499999999998863,0.25,-22.975000000000023,-23.55,0.574999999999978,-0.96313616,-0.35,-48.75,-23.55,-471.0,-7.365,UNDERLYING_DID_NOT_CONTINUE,The underlying did not move down at any measured horizon (move to exit +0.02%).,12E-option-audit-v1,9d8fb5671d76d03c
