minute,decision,quality,base_decision,base_confirmation,side,strike,underlying,regime,regime_lookback_pct,und_pre_1m,und_pre_3m,und_pre_5m,opt_pre_3m,opt_pre_5m,bid,ask,ltp,spread,spread_pct,delta,iv,theta,gamma,vega,volume,oi,volume_ratio,oi_pct_3m,option_categories,entry_timing,iv_state,iv_change_pct,expected_move,economics_ratio,entry_value,quantity,risk_state,primary_rejection_reason,reason_note,version,config_hash,market,session_date
10:47,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77478.64,RANGE,-0.03907936801603841,-0.006027104417710412,-0.024129860457142258,-3.8720334253073586e-05,3.820289025611682,-1.9525707722451096,362.35,363.25,362.25,0.8999999999999773,,-0.48484,14.970967490456417,-67.3148,0.00042,25.17858,9005180.0,1308520.0,0.7525035073291084,2.801564979652122,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:48,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77472.33,RANGE,-0.044679858428203933,-0.008144180124996608,-0.019177363380967333,-0.023383526615209156,3.007051016175861,3.056919565668429,372.05,373.0,373.0,0.9499999999999886,,-0.48719,15.300172351577313,-68.99369,0.00041,25.17855,9068520.0,1336680.0,0.8163633551580142,5.013905692692048,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:49,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77500.0,77464.93,RANGE,0.012316767109420788,-0.009551797396578535,-0.023721237515543225,-0.041820790236159706,2.7681425559409676,8.098440406352845,377.5,378.0,377.5,0.5,,-0.4905,15.325685865380049,-69.07746,0.00041,25.17816,9124340.0,1336680.0,0.7919977298524404,2.1520496438724663,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:50,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77500.0,77466.66,RANGE,0.006080404637381841,0.0022332686546163243,-0.015462326132719837,-0.026494701898467133,3.500551267916204,3.829669570026275,375.0,376.0,375.0,1.0,,-0.49002,15.250112596748727,-68.70598,0.00041,25.17415,9208720.0,1336680.0,1.1685038497756606,2.1520496438724663,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:51,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77441.61,RANGE,-0.045690973360993384,-0.032336491595226786,-0.03965286703007534,-0.05381804158856544,3.74586570263828,5.1859939171800855,336.8,337.6,337.0,0.8000000000000114,,-0.45829,15.200517307561062,-68.71509,0.00041,25.03311,4322000.0,574600.0,1.6214649976819657,0.24774067483164103,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:52,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77421.63,RANGE,-0.07362026219602581,-0.025800083443507857,-0.05589626170189318,-0.07358157035280274,4.078538397392176,8.57255832344801,343.0,343.45,343.1,0.44999999999998863,,-0.46691,15.049490055337836,-67.90127,0.00042,25.07358,4475920.0,574600.0,2.0527045769764216,0.24774067483164103,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.07% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:53,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77431.81,RANGE,-0.07567384109912824,0.013148780256877846,-0.04498709509356131,-0.05230254466337087,3.4406469331705933,4.29197754018923,338.5,339.45,339.6,0.9499999999999886,,-0.46276,15.100542851501043,-68.20274,0.00042,25.05015,4591180.0,574600.0,1.288281843787723,0.24774067483164103,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.08% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:54,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:55,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:56,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:57,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:58,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
10:59,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:00,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:01,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:02,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:03,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77500.0,77507.48,RANGE,0.09772469479920236,0.005612676546084357,0.034511802546014256,0.02433905778680867,3.9715688429691713,2.3294389153324815,354.45,355.0,355.0,0.5500000000000114,,0.53069,12.926127812062823,-78.2922,0.00049,25.07381,6498200.0,1565240.0,1.1911524533125044,0.31017687772366065,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.10% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:04,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:05,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:06,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:07,WAIT,NO_TRADE,BUY_CE,STRONG,CE,77500.0,77530.71,RANGE,0.0596764745245147,0.010190549078405093,0.054730843236983504,0.035585659572718864,2.7687296416938207,3.207225145782971,362.3,363.35,362.25,1.0500000000000114,,0.545,12.633748957546576,-76.91655,0.0005,24.98259,6870320.0,1587100.0,1.039342470743591,0.3807523970956561,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:08,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:09,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77497.6,RANGE,0.019165556204453017,-0.033860547431532356,-0.03251946104635765,0.012001811886443385,3.9608366711170344,1.6241299303944219,349.9,350.9,349.9,1.0,,-0.47562,14.940156126716934,-67.5292,0.00042,25.07751,10740560.0,1359180.0,0.8695085386520662,1.3965355176581173,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.02% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:10,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77493.57,RANGE,0.016558953876797955,-0.005200161037243522,-0.04790359845795223,-0.02136494932984588,5.110092432554295,0.6258992805755265,349.2,350.15,350.15,0.9499999999999886,,-0.47982,14.754482336690616,-66.52144,0.00043,25.0853,10846040.0,1381240.0,1.4866388544368023,1.6230374196206536,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.02% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:11,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:12,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:13,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:14,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:15,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:16,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:17,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77481.42,RANGE,-0.06357480796965247,-0.027160424693565135,-0.022929271905943887,-0.030746304282615364,2.6040172166427515,1.267346360804295,357.15,358.0,357.2,0.8500000000000227,,-0.48375,14.87834403298356,-67.18626,0.00043,25.06842,11231800.0,1423060.0,1.451061663757999,1.7430720393513885,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:18,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77482.27,RANGE,-0.05363510713154951,0.0010970371993773743,-0.0325645863220102,-0.021406766499528516,2.504511006856734,0.5593712384054444,354.6,355.5,355.7,0.8999999999999773,,-0.48336,14.836770749260497,-66.98711,0.00043,25.06404,11280460.0,1443420.0,0.9141118124436429,1.430719716666901,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:19,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:20,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:21,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:22,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77461.57,RANGE,-0.05635747255830155,-0.03437942365683685,-0.04000383520639462,-0.02561904518527315,3.8981362925024694,2.118436691603157,364.75,365.55,365.55,0.8000000000000114,,-0.49186,14.85158415044879,-66.96006,0.00043,25.05976,11494000.0,1462800.0,1.668192219679634,1.3426445525210957,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:23,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77400.0,77451.4,RANGE,-0.06123961049234324,-0.013129090980227751,-0.04902606666539153,-0.03984137274244791,8.458769633507842,7.083434294483487,331.0,331.9,331.95,0.8999999999999773,,-0.45667,15.123550957336928,-68.68297,0.00042,24.90827,5882960.0,656340.0,2.3780834914611004,-0.9567211927325406,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.06% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:24,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77466.7,RANGE,-0.041923018808332366,0.019754323356327853,-0.02775906166887751,-0.033383845702897576,2.3237635019897867,2.425665101721433,359.6,360.35,360.45,0.75,,-0.49044,14.715235523582738,-66.29894,0.00043,25.0516,11741660.0,1453680.0,1.3440808002330775,-0.623461853978671,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.04% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:25,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:26,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:27,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77474.03,RANGE,-0.009537770474520754,-0.004388374782170988,0.009462130179808546,0.016085395635528493,2.1182026529620113,0.6709571409010121,367.1,368.1,367.6,1.0,,-0.4864,15.203129664782464,-68.94956,0.00042,25.0366,11914920.0,1453600.0,0.7488358833032405,-0.005503274448296736,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:28,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77500.0,77460.57,RANGE,-0.028006407143204615,-0.017373563760645794,-0.019218988825622223,0.011839682691355878,2.326386484802336,-2.500329858820416,368.95,370.0,370.0,1.0500000000000114,,-0.4928,14.999962962296976,-67.78297,0.00042,25.03846,11994760.0,1453600.0,1.0972458908251332,-0.005503274448296736,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:29,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:30,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:31,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:32,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77500.0,77478.97,RANGE,0.0224627515295574,0.016445875835193267,0.03475698835601931,0.006376330236083405,2.6721084244571114,1.0764915472670795,332.95,333.7,333.45,0.75,,0.51694,12.718506506799839,-77.31394,0.0005,25.01148,8233140.0,1756720.0,0.7370732515744116,1.9475846700248383,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.02% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:33,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:34,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:35,WAIT,NO_TRADE,BUY_CE,MODERATE,CE,77500.0,77502.42,RANGE,0.034798115429055664,0.00911022285721064,0.030266277416952096,0.05507375700622297,4.020100502512573,7.311977715877436,346.35,347.1,347.3,0.75,,0.5285,12.788693869065565,-77.86438,0.0005,24.96682,8412700.0,1758940.0,0.7083111550452437,0.12637187485768933,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.03% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:36,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:37,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77500.0,77481.02,RANGE,0.009022378208549677,-0.03173963384847611,-0.018504333678811876,0.002645879262466848,2.663771263119794,-2.219924164081354,354.15,355.0,354.2,0.8500000000000227,,-0.48496,14.740712723406999,-66.67371,0.00043,24.99794,12445520.0,1491140.0,0.7184443409408477,1.2026441883509116,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:38,WAIT,NO_TRADE,BUY_PE,MODERATE,PE,77500.0,77453.13,RANGE,-0.009604886718497331,-0.03599591228922828,-0.06359801410071272,-0.045052113848780974,6.430798230986736,4.187366926898509,366.5,367.5,368.0,1.0,,-0.49595,14.795252137534293,-66.76201,0.00043,25.00261,12552040.0,1491140.0,1.680974624416109,1.2026441883509116,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:39,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:40,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77452.16,RANGE,-0.00981154602078714,-0.0017946240036762911,-0.03724783179158016,-0.06484958792253812,5.985602200113242,9.04627163781625,327.15,328.0,328.0,0.8500000000000227,,-0.45429,15.099190460408272,-68.75385,0.00042,24.83201,6592500.0,669900.0,0.8785425101214575,-3.675265292036925,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:41,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77430.81,RANGE,-0.04572314930002177,-0.027565402953262787,-0.02881742803681011,-0.09652203285387263,3.047782368072329,8.681354817494237,330.05,330.95,330.05,0.8999999999999773,,-0.46183,14.825645363463217,-67.32005,0.00043,24.87199,6703920.0,669900.0,1.8466587112171837,-3.675265292036925,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.05% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:42,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:43,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77427.42,RANGE,-0.07823142771451613,-0.015625096849781375,-0.0319422983168,-0.033194268585409525,2.2132336106235213,4.3962896562475535,334.4,335.25,334.5,0.8500000000000227,,-0.46404,14.921209344998681,-67.82833,0.00043,24.87612,6805100.0,659560.0,0.8336500696819967,-1.5435139573070606,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.08% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:44,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77416.0,TRENDING_DOWN,-0.10240613115417566,-0.0147492968253343,-0.019126753291096494,-0.04848067002739437,1.8381240544629314,3.3865765627399713,336.15,337.0,336.15,0.8500000000000227,,-0.46828,14.792718085248325,-67.14035,0.00043,24.89164,6901560.0,659560.0,1.3854418016775825,-1.5435139573070606,0,,,,,,,,ACTIVE,UNDERLYING_NOT_CONFIRMED,Underlying only -0.02% over 3 minutes; needs -0.04%.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:45,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77421.28,TRENDING_DOWN,-0.10469350505442207,0.006820295546138829,-0.02355386500330224,-0.039869772515065634,4.317368461128459,4.556208501869804,342.35,342.65,342.65,0.2999999999999545,,-0.46731,15.125718877981074,-68.89552,0.00042,24.88428,6967040.0,639700.0,0.8741389437710257,-3.011098307962884,0,,,,,,,,ACTIVE,UNDERLYING_NOT_CONFIRMED,Underlying only -0.02% over 3 minutes; needs -0.04%.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:46,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:47,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:48,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:49,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:50,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:51,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:52,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77435.54,RANGE,-0.0051394946663027834,-0.001355948137699388,0.005346668147546626,0.009802661700324634,1.80940892641737,1.7403751977699191,337.25,337.95,337.95,0.6999999999999886,,-0.46153,15.216580310796491,-69.48397,0.00042,24.83126,7355860.0,643860.0,0.8454332552693209,1.6096960515102736,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: -0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:53,WAIT,NO_TRADE,BUY_PE,STRONG,PE,77400.0,77434.56,RANGE,0.009221539346137864,-0.001265568755633299,-0.011685922182608624,0.0013172586452899798,3.2032260518907507,1.3524620787566417,338.65,339.55,339.55,0.9000000000000341,,-0.46205,15.264748631410994,-69.74455,0.00042,24.83039,7394040.0,652000.0,0.9307654802535349,1.2642499922343367,0,,,,,,,,ACTIVE,REGIME_RANGE,No trend: +0.01% over 10 minutes.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:54,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:55,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:56,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:57,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:58,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
11:59,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
12:00,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
12:01,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
12:02,WAIT,NO_TRADE,WAIT,NONE,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ACTIVE,NO_BASE_SIGNAL,12C says WAIT this minute.,13A-live-scalping-engine-v1,7165af1287d25148,SENSEX,2026-07-21
